mac :88:36:6c:f9:ca:76,delta seq no : [0.75431675],cost : 118.603615
mac :a8:2b:b9:b9:de:42,delta seq no : [2.2523139],cost : 23012.89
mac :a8:2b:b9:b9:de:42,delta seq no : [3.0868998],cost : 3528.8284
mac :a8:2b:b9:b9:de:42,delta seq no : [1.2369608],cost : 681.96313
mac :a8:2b:b9:b9:de:42,delta seq no : [1.1125867],cost : 2885.1904
mac :a8:2b:b9:b9:de:42,delta seq no : [0.92284435],cost : 2640.3042
mac :a8:2b:b9:b9:de:42,delta seq no : [0.797365],cost : 1923.7264
mac :a8:2b:b9:b9:de:42,delta seq no : [0.5339904],cost : 486.2219
mac :a8:2b:b9:b9:de:42,delta seq no : [0.6514008],cost : 126.36727
mac :a8:2b:b9:b9:de:42,delta seq no : [1.5757946],cost : 2473.5483
mac :a8:2b:b9:b9:de:42,delta seq no : [1.0537094],cost : 1660.7323
mac :a8:2b:b9:b9:de:42,delta seq no : [0.9208595],cost : 535.3296
mac :a8:2b:b9:b9:de:42,delta seq no : [1.1698662],cost : 13.623271
mac :a8:2b:b9:b9:de:42,delta seq no : [3.1156266],cost : 21492.23
mac :a8:2b:b9:b9:de:42,delta seq no : [1.6253918],cost : 971.269
mac :a8:2b:b9:b9:de:42,delta seq no : [1.6853776],cost : 826.26666
mac :a8:2b:b9:b9:de:42,delta seq no : [2.711388],cost : 6578.405
mac :a8:2b:b9:b9:de:42,delta seq no : [1.1837565],cost : 23.599422
mac :a8:2b:b9:b9:de:42,delta seq no : [1.341505],cost : 2079.6414
mac :a8:2b:b9:b9:de:42,delta seq no : [5.5742745],cost : 1347.4441
mac :a8:2b:b9:b9:de:42,delta seq no : [1.3396708],cost : 1883.7627
mac :a8:2b:b9:b9:de:42,delta seq no : [1.9453003],cost : 893.6287
mac :a8:2b:b9:b9:de:42,delta seq no : [1.3427552],cost : 1505.0834
mac :a8:2b:b9:b9:de:42,delta seq no : [2.3918958],cost : 3930.1616
mac :a8:2b:b9:b9:de:42,delta seq no : [1.1703273],cost : 646.7727
mac :a8:2b:b9:b9:de:42,delta seq no : [1.2301227],cost : 871.4327
mac :a8:2b:b9:b9:de:42,delta seq no : [1.5765581],cost : 745.93225
mac :a8:2b:b9:b9:de:42,delta seq no : [3.7627363],cost : 1119.7008
mac :a8:2b:b9:b9:de:42,delta seq no : [3.4350502],cost : 1904.089
mac :a8:2b:b9:b9:de:42,delta seq no : [1.2176033],cost : 2109.3364
mac :ac:fd:ce:b0:da:79,delta seq no : [0.51266146],cost : 282.12112
mac :ac:fd:ce:b0:da:79,delta seq no : [0.47429767],cost : 92.93041
mac :ac:fd:ce:b0:da:79,delta seq no : [0.51842064],cost : 51.6869
mac :ac:fd:ce:b0:da:79,delta seq no : [0.58667886],cost : 1025.1239
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5469116],cost : 90.71429
mac :ac:fd:ce:b0:da:79,delta seq no : [0.50819945],cost : 36.602432
mac :ac:fd:ce:b0:da:79,delta seq no : [0.45597008],cost : 70.09027
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5293932],cost : 104.03818
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5577001],cost : 43.577736
mac :ac:fd:ce:b0:da:79,delta seq no : [0.3696346],cost : 151.42792
mac :ac:fd:ce:b0:da:79,delta seq no : [0.59099483],cost : 58.00183
mac :ac:fd:ce:b0:da:79,delta seq no : [0.37897894],cost : 140.57196
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5559058],cost : 178.0066
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5748014],cost : 81.33984
mac :ac:fd:ce:b0:da:79,delta seq no : [0.6021334],cost : 238.66966
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5667076],cost : 50.906887
mac :ac:fd:ce:b0:da:79,delta seq no : [0.7244266],cost : 437.37012
mac :ac:fd:ce:b0:da:79,delta seq no : [0.38462538],cost : 144.65408
mac :ac:fd:ce:b0:da:79,delta seq no : [0.9281128],cost : 168.24825
mac :ac:fd:ce:b0:da:79,delta seq no : [0.6756717],cost : 132.2797
mac :ac:fd:ce:b0:da:79,delta seq no : [0.51593524],cost : 137.04102
mac :ac:fd:ce:b0:da:79,delta seq no : [0.6465532],cost : 217.50206
mac :ac:fd:ce:b0:da:79,delta seq no : [0.60416245],cost : 960.42773
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5854259],cost : 759.09644
mac :ac:fd:ce:b0:da:79,delta seq no : [0.4177912],cost : 134.71881
mac :ac:fd:ce:b0:da:79,delta seq no : [0.59809095],cost : 170.3991
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5327324],cost : 19.25032
mac :ac:fd:ce:b0:da:79,delta seq no : [0.52186656],cost : 101.217155
mac :ac:fd:ce:b0:da:79,delta seq no : [0.68545604],cost : 670.91174
mac :ac:fd:ce:b0:da:79,delta seq no : [0.34059244],cost : 465.56924
mac :ac:fd:ce:b0:da:79,delta seq no : [0.6737453],cost : 136.19623
mac :ac:fd:ce:b0:da:79,delta seq no : [0.4485757],cost : 483.14108
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5407809],cost : 45.66029
mac :ac:fd:ce:b0:da:79,delta seq no : [0.73760015],cost : 530.5984
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5450819],cost : 95.15753
mac :ac:fd:ce:b0:da:79,delta seq no : [0.50505614],cost : 124.47836
mac :ac:fd:ce:b0:da:79,delta seq no : [0.58354646],cost : 68.48011
mac :ac:fd:ce:b0:da:79,delta seq no : [0.64799494],cost : 143.9602
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5565719],cost : 360.57706
mac :ac:fd:ce:b0:da:79,delta seq no : [0.9308788],cost : 1167.1028
mac :ac:fd:ce:b0:da:79,delta seq no : [0.50555557],cost : 111.48964
mac :ac:fd:ce:b0:da:79,delta seq no : [0.6253638],cost : 34.28307
mac :ac:fd:ce:b0:da:79,delta seq no : [0.54305416],cost : 96.659195
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5565153],cost : 349.70016
mac :ac:fd:ce:b0:da:79,delta seq no : [0.38960364],cost : 52.12832
mac :ac:fd:ce:b0:da:79,delta seq no : [0.49624297],cost : 357.14713
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5009628],cost : 992.3401
mac :ac:fd:ce:b0:da:79,delta seq no : [1.0237601],cost : 1114.261
mac :ac:fd:ce:b0:da:79,delta seq no : [0.43255717],cost : 308.8392
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5605],cost : 75.68071
mac :ac:fd:ce:b0:da:79,delta seq no : [0.48450872],cost : 329.94492
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5411998],cost : 39.03462
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5539915],cost : 61.12075
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5384559],cost : 64.81836
mac :ac:fd:ce:b0:da:79,delta seq no : [0.45779532],cost : 47.99972
mac :ac:fd:ce:b0:da:79,delta seq no : [2.6901537e+09],cost : 1.3584757e+24
mac :ac:fd:ce:b0:da:79,delta seq no : [0.58084965],cost : 23.87138
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5705979],cost : 58.339878
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5262792],cost : 112.24723
mac :ac:fd:ce:b0:da:79,delta seq no : [0.3003356],cost : 88.55695
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5431825],cost : 95.27343
mac :ac:fd:ce:b0:da:79,delta seq no : [0.56089526],cost : 121.810265
mac :ac:fd:ce:b0:da:79,delta seq no : [0.30396459],cost : 80.69856
mac :ac:fd:ce:b0:da:79,delta seq no : [0.38736585],cost : 177.61119
mac :ac:fd:ce:b0:da:79,delta seq no : [0.55366516],cost : 86.91074
mac :ac:fd:ce:b0:da:79,delta seq no : [0.5629683],cost : 93.66296
mac :ac:fd:ce:b0:da:79,delta seq no : [0.4761421],cost : 80.373116
mac :ac:fd:ce:b0:da:79,delta seq no : [0.37764555],cost : 77.73584
